date,city,confirmed,recovered,deceased,delta_confirmed,delta_recovered
2020-06-27,Leh,259,154,1,5,17
2020-06-28,Kargil,701,432,0, 0,32
2020-06-28,Leh,262,154,1,3,0
2020-06-29,Kargil,702,453,0,1,21
2020-06-29,Leh,262,163,1, 0,9
2020-06-30,Kargil,702,485,0, 0,32
2020-06-30,Leh,271,163,1,9,0
2020-07-01,Kargil,714,531,0,12,46
2020-07-01,Leh,276,163,1,5,0
2020-07-02,Kargil,714,547,0, 0,16
2020-07-02,Leh,277,182,1,1,19
2020-07-03,Kargil,714,583,0, 0,36
2020-07-03,Leh,288,193,1,11,11
2020-07-04,Kargil,714,623,0, 0,40
2020-07-04,Leh,291,203,1,3,10
